Year,Month,Airline_Name,Country,Passengers,Freight_tonnes,Mail_tonnes,Direction,DateID,YearMonthDate
2009,2,Qantas Airways,Hong Kong (SAR),27598.0,728.6,11.3,Inbound,200902,2009-02-01
2009,2,Qantas Airways,Hong Kong (SAR),23416.0,1032.7,55.8,Outbound,200902,2009-02-01
2009,2,Qantas Airways,India,2140.0,47.8,0.0,Inbound,200902,2009-02-01
2009,2,Qantas Airways,India,2005.0,23.8,4.2,Outbound,200902,2009-02-01
2009,2,Qantas Airways,Indonesia,3921.0,44.6,0.0,Inbound,200902,2009-02-01
2009,2,Qantas Airways,Indonesia,2657.0,129.7,3.1,Outbound,200902,2009-02-01
2009,2,Qantas Airways,Japan,10360.0,111.3,50.3,Inbound,200902,2009-02-01
2009,2,Qantas Airways,Japan,9175.0,100.9,55.2,Outbound,200902,2009-02-01
2009,2,Qantas Airways,New Caledonia,1650.0,0.7,0.2,Inbound,200902,2009-02-01
2009,2,Qantas Airways,New Caledonia,2411.0,12.1,2.0,Outbound,200902,2009-02-01
2009,2,Qantas Airways,New Zealand,46456.0,1387.8,0.0,Inbound,200902,2009-02-01
2009,2,Qantas Airways,New Zealand,49758.0,1252.1,162.0,Outbound,200902,2009-02-01
2009,2,Qantas Airways,Philippines,3221.0,18.0,4.6,Inbound,200902,2009-02-01
2009,2,Qantas Airways,Philippines,3180.0,47.0,2.2,Outbound,200902,2009-02-01
2009,2,Qantas Airways,Singapore,39065.0,1131.0,30.3,Inbound,200902,2009-02-01
2009,2,Qantas Airways,Singapore,30833.0,1785.1,140.2,Outbound,200902,2009-02-01
2009,2,Qantas Airways,South Africa,6442.0,99.8,4.2,Inbound,200902,2009-02-01
2009,2,Qantas Airways,South Africa,5343.0,88.0,9.4,Outbound,200902,2009-02-01
2009,2,Qantas Airways,Thailand,4595.0,94.0,5.7,Inbound,200902,2009-02-01
2009,2,Qantas Airways,Thailand,3425.0,121.5,13.9,Outbound,200902,2009-02-01
2009,2,Qantas Airways,UK,14998.0,349.0,56.0,Inbound,200902,2009-02-01
2009,2,Qantas Airways,UK,13666.0,105.6,131.7,Outbound,200902,2009-02-01
2009,2,Qantas Airways,USA,41074.0,1348.6,169.2,Inbound,200902,2009-02-01
2009,2,Qantas Airways,USA,33881.0,471.2,163.0,Outbound,200902,2009-02-01
2009,2,Royal Brunei Airlines,Brunei,6625.0,49.3,0.1,Inbound,200902,2009-02-01
2009,2,Royal Brunei Airlines,Brunei,3822.0,105.9,0.0,Outbound,200902,2009-02-01
2009,2,Royal Brunei Airlines,New Zealand,1290.0,77.1,0.0,Inbound,200902,2009-02-01
2009,2,Royal Brunei Airlines,New Zealand,1083.0,56.4,0.0,Outbound,200902,2009-02-01
2009,2,Singapore Airlines,New Zealand,,100.5,0.0,Inbound,200902,2009-02-01
2009,2,Singapore Airlines,New Zealand,,257.1,0.0,Outbound,200902,2009-02-01
2009,2,Singapore Airlines,Singapore,108146.0,3690.3,112.5,Inbound,200902,2009-02-01
2009,2,Singapore Airlines,Singapore,79581.0,4944.0,0.7,Outbound,200902,2009-02-01
2009,2,SkyAirWorld,Solomon Islands,89.0,0.0,0.0,Inbound,200902,2009-02-01
2009,2,SkyAirWorld,Solomon Islands,73.0,0.0,0.0,Outbound,200902,2009-02-01
2009,2,Solomon Airlines,Solomon Islands,221.0,3.9,0.0,Inbound,200902,2009-02-01
2009,2,Solomon Airlines,Solomon Islands,266.0,6.9,0.0,Outbound,200902,2009-02-01
2009,2,South African Airways,South Africa,5153.0,27.1,3.8,Inbound,200902,2009-02-01
2009,2,South African Airways,South Africa,3524.0,121.4,1.6,Outbound,200902,2009-02-01
2009,2,Tasman Cargo Airlines,New Zealand,,274.8,0.0,Inbound,200902,2009-02-01
2009,2,Tasman Cargo Airlines,New Zealand,,250.0,0.0,Outbound,200902,2009-02-01
2009,2,Thai Airways International,Thailand,41992.0,1352.0,147.5,Inbound,200902,2009-02-01
2009,2,Thai Airways International,Thailand,29722.0,1885.6,2.4,Outbound,200902,2009-02-01
2009,2,Tiger Airways,Singapore,4486.0,0.0,0.0,Inbound,200902,2009-02-01
2009,2,Tiger Airways,Singapore,3105.0,0.0,0.0,Outbound,200902,2009-02-01
2009,2,United Airlines,USA,16906.0,44.0,70.0,Inbound,200902,2009-02-01
2009,2,United Airlines,USA,13420.0,501.8,10.4,Outbound,200902,2009-02-01
2009,2,United Parcel Service,Hong Kong (SAR),,4.7,0.0,Outbound,200902,2009-02-01
2009,2,United Parcel Service,Singapore,,93.2,0.0,Outbound,200902,2009-02-01
2009,2,United Parcel Service,USA,,902.9,0.0,Inbound,200902,2009-02-01
2009,2,V Australia,USA,90.0,21.3,0.0,Inbound,200902,2009-02-01
2009,2,V Australia,USA,137.0,13.6,0.0,Outbound,200902,2009-02-01
2009,2,Vietnam Airlines,Vietnam,10179.0,137.5,0.0,Inbound,200902,2009-02-01
2009,2,Vietnam Airlines,Vietnam,5596.0,86.9,0.0,Outbound,200902,2009-02-01
2009,2,Virgin Atlantic Airways,Hong Kong (SAR),4028.0,383.8,0.0,Inbound,200902,2009-02-01
2009,2,Virgin Atlantic Airways,Hong Kong (SAR),2942.0,139.8,0.0,Outbound,200902,2009-02-01
2009,2,Virgin Atlantic Airways,UK,3852.0,33.3,0.0,Inbound,200902,2009-02-01
2009,2,Virgin Atlantic Airways,UK,3028.0,55.3,0.0,Outbound,200902,2009-02-01
2009,2,Virgin Australia,Fiji,6212.0,7.8,0.0,Inbound,200902,2009-02-01
2009,2,Virgin Australia,Fiji,6798.0,29.9,0.0,Outbound,200902,2009-02-01
2009,2,Virgin Australia,Indonesia,5967.0,0.0,0.0,Inbound,200902,2009-02-01
2009,2,Virgin Australia,Indonesia,6554.0,0.0,0.0,Outbound,200902,2009-02-01
2009,2,Virgin Australia,New Zealand,30170.0,28.3,0.0,Inbound,200902,2009-02-01
2009,2,Virgin Australia,New Zealand,34989.0,37.3,0.0,Outbound,200902,2009-02-01
2009,2,Virgin Australia,Papua New Guinea,764.0,0.0,0.0,Inbound,200902,2009-02-01
2009,2,Virgin Australia,Papua New Guinea,797.0,4.1,0.0,Outbound,200902,2009-02-01
2009,2,Virgin Australia,Solomon Islands,505.0,0.0,0.0,Inbound,200902,2009-02-01
2009,2,Virgin Australia,Solomon Islands,601.0,2.4,0.0,Outbound,200902,2009-02-01
2009,2,Virgin Australia,Tonga,955.0,3.9,0.0,Inbound,200902,2009-02-01
2009,2,Virgin Australia,Tonga,860.0,0.9,0.0,Outbound,200902,2009-02-01
2009,2,Virgin Australia,Vanuatu,1962.0,2.0,0.0,Inbound,200902,2009-02-01
2009,2,Virgin Australia,Vanuatu,1859.0,5.8,0.0,Outbound,200902,2009-02-01
2009,2,Virgin Samoa,Western Samoa,1488.0,0.7,0.0,Inbound,200902,2009-02-01
2009,2,Virgin Samoa,Western Samoa,1426.0,1.1,0.0,Outbound,200902,2009-02-01
2009,3,Aerolineas Argentinas,Argentina,2775.0,11.3,0.9,Inbound,200903,2009-03-01
2009,3,Aerolineas Argentinas,Argentina,1781.0,9.8,0.0,Outbound,200903,2009-03-01
2009,3,Aerolineas Argentinas,New Zealand,713.0,56.2,0.0,Inbound,200903,2009-03-01
2009,3,Aerolineas Argentinas,New Zealand,1009.0,81.5,0.0,Outbound,200903,2009-03-01
2009,3,Air Caledonie,New Caledonia,3390.0,4.6,0.5,Inbound,200903,2009-03-01
2009,3,Air Caledonie,New Caledonia,3215.0,72.5,1.0,Outbound,200903,2009-03-01
2009,3,Air Canada,Canada,4998.0,201.4,0.0,Inbound,200903,2009-03-01
2009,3,Air Canada,Canada,5515.0,145.0,0.0,Outbound,200903,2009-03-01
2009,3,Air Canada,USA,,0.0,0.0,Outbound,200903,2009-03-01
2009,3,Air China,China,9346.0,306.0,24.5,Inbound,200903,2009-03-01
2009,3,Air China,China,7004.0,128.5,3.1,Outbound,200903,2009-03-01
2009,3,Air Mauritius,Mauritius,1494.0,32.5,0.7,Inbound,200903,2009-03-01
2009,3,Air Mauritius,Mauritius,1412.0,53.8,0.0,Outbound,200903,2009-03-01
2009,3,Air New Zealand,Germany,,11.3,0.0,Inbound,200903,2009-03-01
2009,3,Air New Zealand,New Zealand,95820.0,1663.5,238.3,Inbound,200903,2009-03-01
2009,3,Air New Zealand,New Zealand,86923.0,1444.2,2.5,Outbound,200903,2009-03-01
2009,3,Air New Zealand,USA,,164.1,0.0,Inbound,200903,2009-03-01
2009,3,Air Niugini,Papua New Guinea,7099.0,58.3,2.5,Inbound,200903,2009-03-01
2009,3,Air Niugini,Papua New Guinea,7342.0,219.1,12.9,Outbound,200903,2009-03-01
2009,3,Air Pacific,Fiji,10221.0,254.7,0.0,Inbound,200903,2009-03-01
2009,3,Air Pacific,Fiji,10976.0,236.3,12.0,Outbound,200903,2009-03-01
2009,3,Air Tahiti Nui,Tahiti,638.0,11.2,0.0,Inbound,200903,2009-03-01
2009,3,Air Tahiti Nui,Tahiti,581.0,33.9,0.0,Outbound,200903,2009-03-01
2009,3,Air Vanuatu,Vanuatu,3098.0,14.2,0.0,Inbound,200903,2009-03-01
2009,3,Air Vanuatu,Vanuatu,3165.0,50.3,0.0,Outbound,200903,2009-03-01
2009,3,AirAsia X,Malaysia,17976.0,126.5,0.0,Inbound,200903,2009-03-01
2009,3,AirAsia X,Malaysia,17132.0,19.6,0.0,Outbound,200903,2009-03-01
2009,3,Airlines PNG,Papua New Guinea,383.0,1.4,0.0,Inbound,200903,2009-03-01
2009,3,Airlines PNG,Papua New Guinea,411.0,5.0,0.0,Outbound,200903,2009-03-01
2009,3,Asiana Airlines,Korea,6790.0,210.4,22.5,Inbound,200903,2009-03-01
2009,3,Asiana Airlines,Korea,6419.0,95.9,0.0,Outbound,200903,2009-03-01
2009,3,British Airways,Singapore,2501.0,131.8,0.0,Inbound,200903,2009-03-01
2009,3,British Airways,Singapore,2477.0,302.2,0.0,Outbound,200903,2009-03-01
2009,3,British Airways,Thailand,4065.0,48.5,0.0,Inbound,200903,2009-03-01
2009,3,British Airways,Thailand,3955.0,57.4,0.0,Outbound,200903,2009-03-01
2009,3,British Airways,UK,8063.0,300.9,63.8,Inbound,200903,2009-03-01
2009,3,British Airways,UK,9490.0,135.3,0.0,Outbound,200903,2009-03-01
2009,3,Cargolux Airlines Intl,Luxembourg,,102.8,0.0,Inbound,200903,2009-03-01
2009,3,Cargolux Airlines Intl,Luxembourg,,0.0,0.0,Outbound,200903,2009-03-01
2009,3,Cargolux Airlines Intl,New Zealand,,117.0,0.0,Outbound,200903,2009-03-01
2009,3,Cargolux Airlines Intl,Singapore,,35.2,0.0,Inbound,200903,2009-03-01
2009,3,Cargolux Airlines Intl,USA,,65.6,0.0,Outbound,200903,2009-03-01
2009,3,Cathay Pacific Airways,Hong Kong (SAR),56203.0,3571.4,80.8,Inbound,200903,2009-03-01
2009,3,Cathay Pacific Airways,Hong Kong (SAR),53132.0,3803.0,26.8,Outbound,200903,2009-03-01
2009,3,China Airlines,Taiwan,7073.0,85.3,10.2,Inbound,200903,2009-03-01
2009,3,China Airlines,Taiwan,7303.0,40.2,0.4,Outbound,200903,2009-03-01
2009,3,China Eastern Airlines,China,6434.0,143.9,11.4,Inbound,200903,2009-03-01
2009,3,China Eastern Airlines,China,4487.0,89.3,3.4,Outbound,200903,2009-03-01
2009,3,China Southern Airlines,China,6586.0,361.1,18.7,Inbound,200903,2009-03-01
2009,3,China Southern Airlines,China,5970.0,7.8,4.3,Outbound,200903,2009-03-01
2009,3,Continental Micronesia,Guam,2066.0,0.0,0.0,Inbound,200903,2009-03-01
2009,3,Continental Micronesia,Guam,1913.0,7.5,0.0,Outbound,200903,2009-03-01
2009,3,Emirates,New Zealand,24712.0,946.9,0.1,Inbound,200903,2009-03-01
2009,3,Emirates,New Zealand,21259.0,832.9,0.0,Outbound,200903,2009-03-01
2009,3,Emirates,Singapore,2322.0,68.5,26.3,Inbound,200903,2009-03-01
2009,3,Emirates,Singapore,2213.0,399.0,0.0,Outbound,200903,2009-03-01
2009,3,Emirates,Thailand,2640.0,0.0,0.0,Inbound,200903,2009-03-01
2009,3,Emirates,Thailand,2187.0,0.1,0.0,Outbound,200903,2009-03-01
2009,3,Emirates,United Arab Emirates,43264.0,1344.4,203.3,Inbound,200903,2009-03-01
2009,3,Emirates,United Arab Emirates,46582.0,2163.8,0.3,Outbound,200903,2009-03-01
2009,3,Etihad Airways,Singapore,732.0,55.9,0.0,Inbound,200903,2009-03-01
2009,3,Etihad Airways,Singapore,781.0,78.9,0.0,Outbound,200903,2009-03-01
2009,3,Etihad Airways,United Arab Emirates,10121.0,461.9,18.4,Inbound,200903,2009-03-01
2009,3,Etihad Airways,United Arab Emirates,13803.0,546.8,15.3,Outbound,200903,2009-03-01
2009,3,Eva Air,Taiwan,2372.0,84.9,4.3,Inbound,200903,2009-03-01
2009,3,Eva Air,Taiwan,2199.0,30.7,1.3,Outbound,200903,2009-03-01
2009,3,Federal Express Corporation,China,,360.8,0.0,Outbound,200903,2009-03-01
2009,3,Federal Express Corporation,USA,,748.2,11.5,Inbound,200903,2009-03-01
2009,3,Garuda Indonesia,Indonesia,12780.0,192.6,7.6,Inbound,200903,2009-03-01
2009,3,Garuda Indonesia,Indonesia,12948.0,108.9,0.0,Outbound,200903,2009-03-01
2009,3,Hawaiian Airlines,USA,1462.0,2.8,2.9,Inbound,200903,2009-03-01
2009,3,Hawaiian Airlines,USA,1516.0,33.2,0.0,Outbound,200903,2009-03-01
2009,3,JALways,Japan,15006.0,216.7,75.8,Inbound,200903,2009-03-01
2009,3,JALways,Japan,16019.0,252.1,0.1,Outbound,200903,2009-03-01
2009,3,Jetstar,Indonesia,13065.0,130.9,0.0,Inbound,200903,2009-03-01
2009,3,Jetstar,Indonesia,13631.0,15.6,0.5,Outbound,200903,2009-03-01
2009,3,Jetstar,Japan,20476.0,143.0,22.7,Inbound,200903,2009-03-01
2009,3,Jetstar,Japan,20782.0,149.6,7.6,Outbound,200903,2009-03-01
2009,3,Jetstar,New Zealand,16618.0,33.3,0.0,Inbound,200903,2009-03-01
2009,3,Jetstar,New Zealand,16013.0,27.4,0.0,Outbound,200903,2009-03-01
2009,3,Jetstar,Singapore,10701.0,24.6,0.0,Inbound,200903,2009-03-01
2009,3,Jetstar,Singapore,9610.0,8.3,11.2,Outbound,200903,2009-03-01
2009,3,Jetstar,Thailand,5444.0,168.7,1.4,Inbound,200903,2009-03-01
2009,3,Jetstar,Thailand,5065.0,91.4,1.1,Outbound,200903,2009-03-01
2009,3,Jetstar,USA,2879.0,53.1,1.1,Inbound,200903,2009-03-01
2009,3,Jetstar,USA,3017.0,80.7,0.4,Outbound,200903,2009-03-01
2009,3,Jetstar,Vietnam,2267.0,13.1,0.0,Inbound,200903,2009-03-01
2009,3,Jetstar,Vietnam,1727.0,0.3,0.0,Outbound,200903,2009-03-01
2009,3,Korean Air,Korea,10009.0,848.3,110.4,Inbound,200903,2009-03-01
2009,3,Korean Air,Korea,11285.0,483.4,3.1,Outbound,200903,2009-03-01
2009,3,LAN Airlines,Chile,2983.0,167.6,1.0,Inbound,200903,2009-03-01
2009,3,LAN Airlines,Chile,3155.0,85.1,3.8,Outbound,200903,2009-03-01
2009,3,LAN Airlines,New Zealand,1933.0,34.3,0.0,Inbound,200903,2009-03-01
2009,3,LAN Airlines,New Zealand,2452.0,43.5,0.0,Outbound,200903,2009-03-01
2009,3,Malaysia Airlines,Indonesia,0.0,0.0,0.0,Outbound,200903,2009-03-01
2009,3,Malaysia Airlines,Malaysia,29568.0,2029.1,12.7,Inbound,200903,2009-03-01
2009,3,Malaysia Airlines,Malaysia,33098.0,1367.9,0.0,Outbound,200903,2009-03-01
2009,3,Our Airline,Nauru,275.0,0.2,0.0,Inbound,200903,2009-03-01
2009,3,Our Airline,Nauru,285.0,10.8,0.0,Outbound,200903,2009-03-01
2009,3,Our Airline,Solomon Islands,412.0,0.0,0.0,Inbound,200903,2009-03-01
2009,3,Our Airline,Solomon Islands,498.0,0.0,0.0,Outbound,200903,2009-03-01
2009,3,OzJet,Indonesia,565.0,0.0,0.0,Inbound,200903,2009-03-01
2009,3,OzJet,Indonesia,581.0,0.0,0.0,Outbound,200903,2009-03-01
2009,3,Pacific Air Express,Solomon Islands,,2.2,0.0,Inbound,200903,2009-03-01
2009,3,Pacific Air Express,Solomon Islands,,42.4,0.0,Outbound,200903,2009-03-01
2009,3,Philippine Airlines,Philippines,5016.0,78.4,4.5,Inbound,200903,2009-03-01
2009,3,Philippine Airlines,Philippines,5319.0,46.9,1.7,Outbound,200903,2009-03-01
2009,3,Qantas Airways,Argentina,3104.0,20.7,0.0,Inbound,200903,2009-03-01
2009,3,Qantas Airways,Argentina,3545.0,26.2,0.9,Outbound,200903,2009-03-01
2009,3,Qantas Airways,China,7084.0,615.3,24.0,Inbound,200903,2009-03-01
2009,3,Qantas Airways,China,6712.0,176.5,9.8,Outbound,200903,2009-03-01
2009,3,Qantas Airways,Germany,3563.0,115.2,3.9,Inbound,200903,2009-03-01
2009,3,Qantas Airways,Germany,4044.0,25.4,52.3,Outbound,200903,2009-03-01
2009,3,Qantas Airways,Hong Kong (SAR),23961.0,1258.9,13.6,Inbound,200903,2009-03-01
2009,3,Qantas Airways,Hong Kong (SAR),23508.0,821.5,66.6,Outbound,200903,2009-03-01
2009,3,Qantas Airways,India,2050.0,45.9,0.0,Inbound,200903,2009-03-01
2009,3,Qantas Airways,India,1900.0,18.2,4.4,Outbound,200903,2009-03-01
2009,3,Qantas Airways,Indonesia,3365.0,54.2,0.0,Inbound,200903,2009-03-01
2009,3,Qantas Airways,Indonesia,3138.0,156.2,3.0,Outbound,200903,2009-03-01
2009,3,Qantas Airways,Japan,9008.0,128.5,44.4,Inbound,200903,2009-03-01
2009,3,Qantas Airways,Japan,10140.0,139.7,65.7,Outbound,200903,2009-03-01
2009,3,Qantas Airways,Malaysia,,0.0,0.0,Outbound,200903,2009-03-01
2009,3,Qantas Airways,New Caledonia,2076.0,2.0,0.2,Inbound,200903,2009-03-01
2009,3,Qantas Airways,New Caledonia,2148.0,13.7,3.3,Outbound,200903,2009-03-01
2009,3,Qantas Airways,New Zealand,53301.0,1312.1,0.0,Inbound,200903,2009-03-01
2009,3,Qantas Airways,New Zealand,50755.0,1407.4,198.0,Outbound,200903,2009-03-01
2009,3,Qantas Airways,Philippines,3746.0,26.8,4.7,Inbound,200903,2009-03-01
2009,3,Qantas Airways,Philippines,3566.0,53.8,2.0,Outbound,200903,2009-03-01
2009,3,Qantas Airways,Qatar,,0.0,0.0,Outbound,200903,2009-03-01
2009,3,Qantas Airways,Singapore,37462.0,1564.6,30.9,Inbound,200903,2009-03-01
2009,3,Qantas Airways,Singapore,37446.0,2025.2,163.2,Outbound,200903,2009-03-01
2009,3,Qantas Airways,South Africa,6796.0,91.6,4.5,Inbound,200903,2009-03-01
2009,3,Qantas Airways,South Africa,6511.0,72.0,10.6,Outbound,200903,2009-03-01
2009,3,Qantas Airways,Thailand,4084.0,72.9,5.7,Inbound,200903,2009-03-01
2009,3,Qantas Airways,Thailand,3993.0,212.1,14.6,Outbound,200903,2009-03-01
2009,3,Qantas Airways,UK,15817.0,376.5,55.2,Inbound,200903,2009-03-01
2009,3,Qantas Airways,UK,18639.0,114.6,145.6,Outbound,200903,2009-03-01
2009,3,Qantas Airways,USA,37167.0,1615.1,195.9,Inbound,200903,2009-03-01
2009,3,Qantas Airways,USA,43585.0,471.4,188.1,Outbound,200903,2009-03-01
2009,3,Royal Brunei Airlines,Brunei,4398.0,45.1,0.1,Inbound,200903,2009-03-01
2009,3,Royal Brunei Airlines,Brunei,4667.0,115.8,0.0,Outbound,200903,2009-03-01
2009,3,Royal Brunei Airlines,New Zealand,1579.0,54.8,0.0,Inbound,200903,2009-03-01
2009,3,Royal Brunei Airlines,New Zealand,904.0,50.1,0.0,Outbound,200903,2009-03-01
2009,3,Singapore Airlines,New Zealand,,137.0,0.0,Inbound,200903,2009-03-01
2009,3,Singapore Airlines,New Zealand,,207.3,0.0,Outbound,200903,2009-03-01
2009,3,Singapore Airlines,Singapore,87665.0,4621.1,125.8,Inbound,200903,2009-03-01
2009,3,Singapore Airlines,Singapore,88818.0,4850.9,1.1,Outbound,200903,2009-03-01
2009,3,Solomon Airlines,Solomon Islands,361.0,4.7,0.0,Inbound,200903,2009-03-01
2009,3,Solomon Airlines,Solomon Islands,435.0,4.6,0.0,Outbound,200903,2009-03-01
2009,3,South African Airways,South Africa,4771.0,30.4,6.5,Inbound,200903,2009-03-01
2009,3,South African Airways,South Africa,4256.0,143.9,1.4,Outbound,200903,2009-03-01
2009,3,Tasman Cargo Airlines,New Zealand,,290.7,0.0,Inbound,200903,2009-03-01
2009,3,Tasman Cargo Airlines,New Zealand,,264.4,0.0,Outbound,200903,2009-03-01
2009,3,Thai Airways International,Thailand,35488.0,1387.5,154.4,Inbound,200903,2009-03-01
2009,3,Thai Airways International,Thailand,32040.0,2473.4,5.6,Outbound,200903,2009-03-01
2009,3,Tiger Airways,Singapore,4086.0,0.0,0.0,Inbound,200903,2009-03-01
2009,3,Tiger Airways,Singapore,3947.0,0.0,0.0,Outbound,200903,2009-03-01
2009,3,United Airlines,USA,15491.0,79.3,65.4,Inbound,200903,2009-03-01
2009,3,United Airlines,USA,18085.0,494.2,3.8,Outbound,200903,2009-03-01
2009,3,United Parcel Service,Hong Kong (SAR),,5.7,0.0,Outbound,200903,2009-03-01
2009,3,United Parcel Service,Singapore,,97.3,0.0,Outbound,200903,2009-03-01
2009,3,United Parcel Service,USA,,959.0,0.0,Inbound,200903,2009-03-01
2009,3,V Australia,USA,3308.0,106.7,0.0,Inbound,200903,2009-03-01
2009,3,V Australia,USA,4649.0,86.1,0.0,Outbound,200903,2009-03-01
2009,3,Vietnam Airlines,Vietnam,8062.0,193.5,0.0,Inbound,200903,2009-03-01
2009,3,Vietnam Airlines,Vietnam,6829.0,164.3,0.0,Outbound,200903,2009-03-01
2009,3,Virgin Atlantic Airways,Hong Kong (SAR),3250.0,462.4,0.0,Inbound,200903,2009-03-01
2009,3,Virgin Atlantic Airways,Hong Kong (SAR),2551.0,236.1,0.0,Outbound,200903,2009-03-01
2009,3,Virgin Atlantic Airways,UK,2692.0,35.3,0.0,Inbound,200903,2009-03-01
2009,3,Virgin Atlantic Airways,UK,3992.0,29.7,0.0,Outbound,200903,2009-03-01
2009,3,Virgin Australia,Fiji,8253.0,5.0,0.0,Inbound,200903,2009-03-01
2009,3,Virgin Australia,Fiji,8230.0,29.6,0.0,Outbound,200903,2009-03-01
2009,3,Virgin Australia,Indonesia,7105.0,0.0,0.0,Inbound,200903,2009-03-01
2009,3,Virgin Australia,Indonesia,7149.0,0.0,0.0,Outbound,200903,2009-03-01
2009,3,Virgin Australia,New Zealand,36886.0,34.5,0.0,Inbound,200903,2009-03-01
2009,3,Virgin Australia,New Zealand,33860.0,37.3,0.0,Outbound,200903,2009-03-01
2009,3,Virgin Australia,Papua New Guinea,835.0,0.0,0.0,Inbound,200903,2009-03-01
2009,3,Virgin Australia,Papua New Guinea,923.0,7.5,0.0,Outbound,200903,2009-03-01
2009,3,Virgin Australia,Solomon Islands,837.0,0.0,0.0,Inbound,200903,2009-03-01
2009,3,Virgin Australia,Solomon Islands,757.0,3.7,0.0,Outbound,200903,2009-03-01
2009,3,Virgin Australia,Tonga,666.0,1.2,0.0,Inbound,200903,2009-03-01
2009,3,Virgin Australia,Tonga,729.0,2.9,0.0,Outbound,200903,2009-03-01
2009,3,Virgin Australia,Vanuatu,2433.0,2.3,0.0,Inbound,200903,2009-03-01
2009,3,Virgin Australia,Vanuatu,2303.0,6.4,0.0,Outbound,200903,2009-03-01
2009,3,Virgin Samoa,Western Samoa,1593.0,0.5,0.0,Inbound,200903,2009-03-01
2009,3,Virgin Samoa,Western Samoa,1452.0,1.2,0.0,Outbound,200903,2009-03-01
2009,4,Aerolineas Argentinas,Argentina,1809.0,3.9,0.8,Inbound,200904,2009-04-01
2009,4,Aerolineas Argentinas,Argentina,1449.0,9.1,0.0,Outbound,200904,2009-04-01
2009,4,Aerolineas Argentinas,New Zealand,2192.0,41.0,0.0,Inbound,200904,2009-04-01
2009,4,Aerolineas Argentinas,New Zealand,2296.0,71.7,0.0,Outbound,200904,2009-04-01
2009,4,Air Austral,France,12.0,0.0,0.0,Inbound,200904,2009-04-01
2009,4,Air Austral,France,52.0,1.8,0.0,Outbound,200904,2009-04-01
2009,4,Air Austral,Reunion,346.0,1.5,0.0,Inbound,200904,2009-04-01
2009,4,Air Austral,Reunion,329.0,1.3,0.0,Outbound,200904,2009-04-01
2009,4,Air Caledonie,New Caledonia,3691.0,4.2,0.4,Inbound,200904,2009-04-01
2009,4,Air Caledonie,New Caledonia,3569.0,87.2,1.0,Outbound,200904,2009-04-01
2009,4,Air Canada,Canada,4464.0,250.4,0.0,Inbound,200904,2009-04-01
2009,4,Air Canada,Canada,5822.0,226.2,0.0,Outbound,200904,2009-04-01
2009,4,Air Canada,USA,,0.0,0.0,Outbound,200904,2009-04-01
2009,4,Air China,China,9250.0,352.1,18.0,Inbound,200904,2009-04-01
2009,4,Air China,China,8470.0,165.9,4.4,Outbound,200904,2009-04-01
2009,4,Air Mauritius,Mauritius,1456.0,29.0,0.3,Inbound,200904,2009-04-01
2009,4,Air Mauritius,Mauritius,1787.0,45.3,0.0,Outbound,200904,2009-04-01
2009,4,Air New Zealand,New Zealand,96785.0,1248.7,251.2,Inbound,200904,2009-04-01
2009,4,Air New Zealand,New Zealand,90610.0,1195.5,3.4,Outbound,200904,2009-04-01
2009,4,Air Niugini,Papua New Guinea,7757.0,67.2,1.2,Inbound,200904,2009-04-01
2009,4,Air Niugini,Papua New Guinea,7714.0,217.0,15.9,Outbound,200904,2009-04-01
2009,4,Air Pacific,Fiji,13254.0,252.2,0.0,Inbound,200904,2009-04-01
2009,4,Air Pacific,Fiji,14353.0,198.4,10.7,Outbound,200904,2009-04-01
2009,4,Air Tahiti Nui,Tahiti,39.0,0.0,0.0,Inbound,200904,2009-04-01
2009,4,Air Tahiti Nui,Tahiti,164.0,0.0,0.0,Outbound,200904,2009-04-01
2009,4,Air Vanuatu,Vanuatu,3324.0,21.1,0.0,Inbound,200904,2009-04-01
2009,4,Air Vanuatu,Vanuatu,3536.0,39.5,0.0,Outbound,200904,2009-04-01
2009,4,AirAsia X,Malaysia,18647.0,169.7,0.0,Inbound,200904,2009-04-01
2009,4,AirAsia X,Malaysia,18466.0,28.3,0.0,Outbound,200904,2009-04-01
2009,4,Airlines PNG,Papua New Guinea,455.0,0.8,0.0,Inbound,200904,2009-04-01
2009,4,Airlines PNG,Papua New Guinea,431.0,4.7,0.0,Outbound,200904,2009-04-01
2009,4,Asiana Airlines,Korea,6907.0,186.8,25.2,Inbound,200904,2009-04-01
2009,4,Asiana Airlines,Korea,6985.0,84.1,0.0,Outbound,200904,2009-04-01
2009,4,British Airways,Singapore,2014.0,131.5,0.0,Inbound,200904,2009-04-01
2009,4,British Airways,Singapore,2209.0,270.4,0.0,Outbound,200904,2009-04-01
2009,4,British Airways,Thailand,4331.0,51.2,0.0,Inbound,200904,2009-04-01
2009,4,British Airways,Thailand,3552.0,45.2,0.0,Outbound,200904,2009-04-01
2009,4,British Airways,UK,6961.0,238.5,57.9,Inbound,200904,2009-04-01
2009,4,British Airways,UK,9791.0,112.4,0.0,Outbound,200904,2009-04-01
2009,4,Cargolux Airlines Intl,Luxembourg,,100.3,0.0,Inbound,200904,2009-04-01
2009,4,Cargolux Airlines Intl,Luxembourg,,0.0,0.0,Outbound,200904,2009-04-01
2009,4,Cargolux Airlines Intl,New Zealand,,71.8,0.0,Outbound,200904,2009-04-01
