Year,Month,Airline_Name,Country,Direction,Passengers,Freight_tonnes,Mail_tonnes,Is_Total_AllServices
2009,2,<NA>,<NA>,Outbound,532.0,0.0,0.0,False
2009,2,<NA>,<NA>,Outbound,260.0,0.0,0.0,False
2009,2,<NA>,<NA>,Outbound,,45.7,0.0,False
2009,2,<NA>,<NA>,Outbound,5088.0,92.1,0.0,False
2009,2,<NA>,<NA>,Outbound,3738.0,19.8,0.8,False
2009,2,<NA>,<NA>,Outbound,7071.0,191.8,8.4,False
2009,2,<NA>,<NA>,Outbound,3696.0,22.0,44.4,False
2009,2,<NA>,<NA>,Outbound,23416.0,1032.7,55.8,False
2009,2,<NA>,<NA>,Outbound,2005.0,23.8,4.2,False
2009,2,<NA>,<NA>,Outbound,2657.0,129.7,3.1,False
2009,2,<NA>,<NA>,Outbound,9175.0,100.9,55.2,False
2009,2,<NA>,<NA>,Outbound,2411.0,12.1,2.0,False
2009,2,<NA>,<NA>,Outbound,49758.0,1252.1,162.0,False
2009,2,<NA>,<NA>,Outbound,3180.0,47.0,2.2,False
2009,2,<NA>,<NA>,Outbound,30833.0,1785.1,140.2,False
2009,2,<NA>,<NA>,Outbound,5343.0,88.0,9.4,False
2009,2,<NA>,<NA>,Outbound,3425.0,121.5,13.9,False
2009,2,<NA>,<NA>,Outbound,13666.0,105.6,131.7,False
2009,2,<NA>,<NA>,Outbound,33881.0,471.2,163.0,False
2009,2,<NA>,<NA>,Outbound,3822.0,105.9,0.0,False
2009,2,<NA>,<NA>,Outbound,1083.0,56.4,0.0,False
2009,2,<NA>,<NA>,Outbound,,257.1,0.0,False
2009,2,<NA>,<NA>,Outbound,79581.0,4944.0,0.7,False
2009,2,<NA>,<NA>,Outbound,73.0,0.0,0.0,False
2009,2,<NA>,<NA>,Outbound,266.0,6.9,0.0,False
2009,2,<NA>,<NA>,Outbound,3524.0,121.4,1.6,False
2009,2,<NA>,<NA>,Outbound,,250.0,0.0,False
2009,2,<NA>,<NA>,Outbound,29722.0,1885.6,2.4,False
2009,2,<NA>,<NA>,Outbound,3105.0,0.0,0.0,False
2009,2,<NA>,<NA>,Outbound,13420.0,501.8,10.4,False
2009,2,<NA>,<NA>,Outbound,,4.7,0.0,False
2009,2,<NA>,<NA>,Outbound,,93.2,0.0,False
2009,2,<NA>,<NA>,Outbound,,,,False
2009,2,<NA>,<NA>,Outbound,137.0,13.6,0.0,False
2009,2,<NA>,<NA>,Outbound,5596.0,86.9,0.0,False
2009,2,<NA>,<NA>,Outbound,2942.0,139.8,0.0,False
2009,2,<NA>,<NA>,Outbound,3028.0,55.3,0.0,False
2009,2,<NA>,<NA>,Outbound,6798.0,29.9,0.0,False
2009,2,<NA>,<NA>,Outbound,6554.0,0.0,0.0,False
2009,2,<NA>,<NA>,Outbound,34989.0,37.3,0.0,False
2009,2,<NA>,<NA>,Outbound,797.0,4.1,0.0,False
2009,2,<NA>,<NA>,Outbound,601.0,2.4,0.0,False
2009,2,<NA>,<NA>,Outbound,860.0,0.9,0.0,False
2009,2,<NA>,<NA>,Outbound,1859.0,5.8,0.0,False
2009,2,<NA>,<NA>,Outbound,1426.0,1.1,0.0,False
2009,3,<NA>,<NA>,Inbound,2775.0,11.3,0.9,False
2009,3,<NA>,<NA>,Inbound,713.0,56.2,0.0,False
2009,3,<NA>,<NA>,Inbound,3390.0,4.6,0.5,False
2009,3,<NA>,<NA>,Inbound,4998.0,201.4,0.0,False
2009,3,<NA>,<NA>,Inbound,,,,False
2009,3,<NA>,<NA>,Inbound,9346.0,306.0,24.5,False
2009,3,<NA>,<NA>,Inbound,1494.0,32.5,0.7,False
