Australian_City,Foreign_City,Metric,Direction,Year,Value,Is_Total_Row
Sydney,Honolulu,Freight_tonnes,Outbound,2025,273.9,False
Sydney,Honolulu,Passengers,Inbound,2024,13557.0,False
Sydney,Honolulu,Passengers,Inbound,2025,12876.0,False
Sydney,Honolulu,Passengers,Outbound,2024,11542.0,False
Sydney,Honolulu,Passengers,Outbound,2025,11188.0,False
Sydney,Istanbul,Freight_tonnes,Inbound,2024,0.0,False
Sydney,Istanbul,Freight_tonnes,Inbound,2025,143.8,False
Sydney,Istanbul,Freight_tonnes,Outbound,2024,0.0,False
Sydney,Istanbul,Freight_tonnes,Outbound,2025,112.7,False
Sydney,Istanbul,Passengers,Inbound,2024,0.0,False
Sydney,Istanbul,Passengers,Inbound,2025,2445.0,False
Sydney,Istanbul,Passengers,Outbound,2024,0.0,False
Sydney,Istanbul,Passengers,Outbound,2025,4077.0,False
Sydney,Jakarta,Freight_tonnes,Inbound,2024,321.0,False
Sydney,Jakarta,Freight_tonnes,Inbound,2025,234.5,False
Sydney,Jakarta,Freight_tonnes,Outbound,2024,363.0,False
Sydney,Jakarta,Freight_tonnes,Outbound,2025,75.8,False
Sydney,Jakarta,Passengers,Inbound,2024,9358.0,False
Sydney,Jakarta,Passengers,Inbound,2025,7867.0,False
Sydney,Jakarta,Passengers,Outbound,2024,10246.0,False
Sydney,Jakarta,Passengers,Outbound,2025,7449.0,False
Sydney,Jinan,Freight_tonnes,Inbound,2024,139.2,False
Sydney,Jinan,Freight_tonnes,Inbound,2025,109.3,False
Sydney,Jinan,Freight_tonnes,Outbound,2024,2.6,False
Sydney,Jinan,Freight_tonnes,Outbound,2025,0.3,False
Sydney,Jinan,Passengers,Inbound,2024,1271.0,False
Sydney,Jinan,Passengers,Inbound,2025,935.0,False
Sydney,Jinan,Passengers,Outbound,2024,738.0,False
Sydney,Jinan,Passengers,Outbound,2025,851.0,False
Sydney,Johannesburg,Freight_tonnes,Inbound,2024,76.3,False
Sydney,Johannesburg,Freight_tonnes,Inbound,2025,90.1,False
Sydney,Johannesburg,Freight_tonnes,Outbound,2024,10.2,False
Sydney,Johannesburg,Freight_tonnes,Outbound,2025,2.7,False
Sydney,Johannesburg,Passengers,Inbound,2024,4922.0,False
Sydney,Johannesburg,Passengers,Inbound,2025,6655.0,False
Sydney,Johannesburg,Passengers,Outbound,2024,5151.0,False
Sydney,Johannesburg,Passengers,Outbound,2025,6781.0,False
Sydney,Kuala Lumpur,Freight_tonnes,Inbound,2024,1310.5,False
Sydney,Kuala Lumpur,Freight_tonnes,Inbound,2025,1430.9,False
Sydney,Kuala Lumpur,Freight_tonnes,Outbound,2024,668.3,False
Sydney,Kuala Lumpur,Freight_tonnes,Outbound,2025,399.4,False
Sydney,Kuala Lumpur,Passengers,Inbound,2024,18110.0,False
Sydney,Kuala Lumpur,Passengers,Inbound,2025,18929.0,False
Sydney,Kuala Lumpur,Passengers,Outbound,2024,17448.0,False
Sydney,Kuala Lumpur,Passengers,Outbound,2025,17598.0,False
Sydney,London,Freight_tonnes,Inbound,2024,297.8,False
Sydney,London,Freight_tonnes,Inbound,2025,300.8,False
Sydney,London,Freight_tonnes,Outbound,2024,48.0,False
Sydney,London,Freight_tonnes,Outbound,2025,28.4,False
Sydney,London,Passengers,Inbound,2024,9026.0,False
Sydney,London,Passengers,Inbound,2025,7906.0,False
Sydney,London,Passengers,Outbound,2024,11364.0,False
Sydney,London,Passengers,Outbound,2025,10665.0,False
Sydney,Los Angeles,Freight_tonnes,Inbound,2024,931.7,False
Sydney,Los Angeles,Freight_tonnes,Inbound,2025,1239.4,False
Sydney,Los Angeles,Freight_tonnes,Outbound,2024,1394.2,False
Sydney,Los Angeles,Freight_tonnes,Outbound,2025,911.8,False
Sydney,Los Angeles,Passengers,Inbound,2024,29100.0,False
Sydney,Los Angeles,Passengers,Inbound,2025,30505.0,False
Sydney,Los Angeles,Passengers,Outbound,2024,28225.0,False
Sydney,Los Angeles,Passengers,Outbound,2025,27416.0,False
Sydney,Louisville,Freight_tonnes,Inbound,2024,1219.1,False
Sydney,Louisville,Freight_tonnes,Inbound,2025,1215.8,False
Sydney,Louisville,Freight_tonnes,Outbound,2024,0.0,False
Sydney,Louisville,Freight_tonnes,Outbound,2025,0.0,False
Sydney,Louisville,Passengers,Inbound,2024,0.0,False
Sydney,Louisville,Passengers,Inbound,2025,0.0,False
Sydney,Louisville,Passengers,Outbound,2024,0.0,False
Sydney,Louisville,Passengers,Outbound,2025,0.0,False
Sydney,Manila,Freight_tonnes,Inbound,2024,511.6,False
Sydney,Manila,Freight_tonnes,Inbound,2025,760.8,False
Sydney,Manila,Freight_tonnes,Outbound,2024,354.7,False
Sydney,Manila,Freight_tonnes,Outbound,2025,301.0,False
Sydney,Manila,Passengers,Inbound,2024,17882.0,False
Sydney,Manila,Passengers,Inbound,2025,20666.0,False
Sydney,Manila,Passengers,Outbound,2024,16627.0,False
Sydney,Manila,Passengers,Outbound,2025,18006.0,False
Sydney,Nadi,Freight_tonnes,Inbound,2024,271.9,False
Sydney,Nadi,Freight_tonnes,Inbound,2025,323.0,False
Sydney,Nadi,Freight_tonnes,Outbound,2024,363.0,False
Sydney,Nadi,Freight_tonnes,Outbound,2025,310.2,False
Sydney,Nadi,Passengers,Inbound,2024,24052.0,False
Sydney,Nadi,Passengers,Inbound,2025,24551.0,False
Sydney,Nadi,Passengers,Outbound,2024,24207.0,False
Sydney,Nadi,Passengers,Outbound,2025,24282.0,False
Sydney,Nanjing,Freight_tonnes,Inbound,2024,212.9,False
Sydney,Nanjing,Freight_tonnes,Inbound,2025,184.2,False
Sydney,Nanjing,Freight_tonnes,Outbound,2024,2.3,False
Sydney,Nanjing,Freight_tonnes,Outbound,2025,6.7,False
Sydney,Nanjing,Passengers,Inbound,2024,1801.0,False
Sydney,Nanjing,Passengers,Inbound,2025,1927.0,False
Sydney,Nanjing,Passengers,Outbound,2024,1772.0,False
Sydney,Nanjing,Passengers,Outbound,2025,1729.0,False
Sydney,New Delhi,Freight_tonnes,Inbound,2024,102.3,False
Sydney,New Delhi,Freight_tonnes,Inbound,2025,247.2,False
Sydney,New Delhi,Freight_tonnes,Outbound,2024,252.5,False
Sydney,New Delhi,Freight_tonnes,Outbound,2025,227.6,False
Sydney,New Delhi,Passengers,Inbound,2024,6930.0,False
Sydney,New Delhi,Passengers,Inbound,2025,7065.0,False
Sydney,New Delhi,Passengers,Outbound,2024,6284.0,False
Sydney,New Delhi,Passengers,Outbound,2025,6470.0,False
Sydney,New York,Freight_tonnes,Inbound,2024,190.0,False
Sydney,New York,Freight_tonnes,Inbound,2025,109.3,False
Sydney,New York,Freight_tonnes,Outbound,2024,6.8,False
Sydney,New York,Freight_tonnes,Outbound,2025,6.0,False
Sydney,New York,Passengers,Inbound,2024,1311.0,False
Sydney,New York,Passengers,Inbound,2025,1481.0,False
Sydney,New York,Passengers,Outbound,2024,1395.0,False
Sydney,New York,Passengers,Outbound,2025,1470.0,False
Sydney,Noumea,Freight_tonnes,Inbound,2024,0.4,False
Sydney,Noumea,Freight_tonnes,Inbound,2025,3.5,False
Sydney,Noumea,Freight_tonnes,Outbound,2024,24.0,False
Sydney,Noumea,Freight_tonnes,Outbound,2025,42.7,False
Sydney,Noumea,Passengers,Inbound,2024,1565.0,False
Sydney,Noumea,Passengers,Inbound,2025,3141.0,False
Sydney,Noumea,Passengers,Outbound,2024,1465.0,False
Sydney,Noumea,Passengers,Outbound,2025,2592.0,False
Sydney,Osaka,Freight_tonnes,Inbound,2024,33.8,False
Sydney,Osaka,Freight_tonnes,Inbound,2025,104.0,False
Sydney,Osaka,Freight_tonnes,Outbound,2024,3.2,False
Sydney,Osaka,Freight_tonnes,Outbound,2025,18.9,False
Sydney,Osaka,Passengers,Inbound,2024,3173.0,False
Sydney,Osaka,Passengers,Inbound,2025,3839.0,False
Sydney,Osaka,Passengers,Outbound,2024,3433.0,False
Sydney,Osaka,Passengers,Outbound,2025,4149.0,False
Sydney,Paris,Freight_tonnes,Inbound,2024,0.0,False
Sydney,Paris,Freight_tonnes,Inbound,2025,33.6,False
Sydney,Paris,Freight_tonnes,Outbound,2024,0.0,False
Sydney,Paris,Freight_tonnes,Outbound,2025,0.1,False
Sydney,Paris,Passengers,Inbound,2024,0.0,False
Sydney,Paris,Passengers,Inbound,2025,485.0,False
Sydney,Paris,Passengers,Outbound,2024,0.0,False
Sydney,Paris,Passengers,Outbound,2025,865.0,False
Sydney,Phuket,Freight_tonnes,Inbound,2024,97.8,False
Sydney,Phuket,Freight_tonnes,Inbound,2025,109.0,False
Sydney,Phuket,Freight_tonnes,Outbound,2024,0.3,False
Sydney,Phuket,Freight_tonnes,Outbound,2025,0.1,False
Sydney,Phuket,Passengers,Inbound,2024,4079.0,False
Sydney,Phuket,Passengers,Inbound,2025,4128.0,False
Sydney,Phuket,Passengers,Outbound,2024,4117.0,False
Sydney,Phuket,Passengers,Outbound,2025,4026.0,False
Sydney,Port Moresby,Freight_tonnes,Inbound,2024,0.3,False
Sydney,Port Moresby,Freight_tonnes,Inbound,2025,0.5,False
Sydney,Port Moresby,Freight_tonnes,Outbound,2024,1.6,False
Sydney,Port Moresby,Freight_tonnes,Outbound,2025,2.8,False
Sydney,Port Moresby,Passengers,Inbound,2024,1026.0,False
Sydney,Port Moresby,Passengers,Inbound,2025,585.0,False
Sydney,Port Moresby,Passengers,Outbound,2024,943.0,False
Sydney,Port Moresby,Passengers,Outbound,2025,432.0,False
Sydney,Port Vila,Freight_tonnes,Inbound,2024,0.3,False
Sydney,Port Vila,Freight_tonnes,Inbound,2025,0.3,False
Sydney,Port Vila,Freight_tonnes,Outbound,2024,0.5,False
Sydney,Port Vila,Freight_tonnes,Outbound,2025,5.0,False
Sydney,Port Vila,Passengers,Inbound,2024,384.0,False
Sydney,Port Vila,Passengers,Inbound,2025,2048.0,False
Sydney,Port Vila,Passengers,Outbound,2024,509.0,False
Sydney,Port Vila,Passengers,Outbound,2025,2078.0,False
Sydney,Qingdao,Freight_tonnes,Inbound,2024,101.1,False
Sydney,Qingdao,Freight_tonnes,Inbound,2025,122.8,False
Sydney,Qingdao,Freight_tonnes,Outbound,2024,22.4,False
Sydney,Qingdao,Freight_tonnes,Outbound,2025,11.4,False
Sydney,Qingdao,Passengers,Inbound,2024,1141.0,False
Sydney,Qingdao,Passengers,Inbound,2025,1689.0,False
Sydney,Qingdao,Passengers,Outbound,2024,1009.0,False
Sydney,Qingdao,Passengers,Outbound,2025,2037.0,False
Sydney,Queenstown,Freight_tonnes,Inbound,2024,0.0,False
Sydney,Queenstown,Freight_tonnes,Inbound,2025,0.0,False
Sydney,Queenstown,Freight_tonnes,Outbound,2024,0.0,False
Sydney,Queenstown,Freight_tonnes,Outbound,2025,0.1,False
Sydney,Queenstown,Passengers,Inbound,2024,11850.0,False
Sydney,Queenstown,Passengers,Inbound,2025,12310.0,False
Sydney,Queenstown,Passengers,Outbound,2024,10214.0,False
Sydney,Queenstown,Passengers,Outbound,2025,10552.0,False
Sydney,Rarotonga,Freight_tonnes,Inbound,2024,0.0,False
Sydney,Rarotonga,Freight_tonnes,Inbound,2025,0.0,False
Sydney,Rarotonga,Freight_tonnes,Outbound,2024,0.0,False
Sydney,Rarotonga,Freight_tonnes,Outbound,2025,0.1,False
Sydney,Rarotonga,Passengers,Inbound,2024,2786.0,False
Sydney,Rarotonga,Passengers,Inbound,2025,3312.0,False
Sydney,Rarotonga,Passengers,Outbound,2024,2936.0,False
Sydney,Rarotonga,Passengers,Outbound,2025,3407.0,False
Sydney,San Francisco,Freight_tonnes,Inbound,2024,357.0,False
Sydney,San Francisco,Freight_tonnes,Inbound,2025,190.2,False
Sydney,San Francisco,Freight_tonnes,Outbound,2024,425.9,False
Sydney,San Francisco,Freight_tonnes,Outbound,2025,130.4,False
Sydney,San Francisco,Passengers,Inbound,2024,7797.0,False
Sydney,San Francisco,Passengers,Inbound,2025,8039.0,False
Sydney,San Francisco,Passengers,Outbound,2024,8319.0,False
Sydney,San Francisco,Passengers,Outbound,2025,8676.0,False
Sydney,Santiago,Freight_tonnes,Inbound,2024,362.2,False
Sydney,Santiago,Freight_tonnes,Inbound,2025,141.9,False
Sydney,Santiago,Freight_tonnes,Outbound,2024,207.8,False
Sydney,Santiago,Freight_tonnes,Outbound,2025,263.6,False
Sydney,Santiago,Passengers,Inbound,2024,6548.0,False
Sydney,Santiago,Passengers,Inbound,2025,8683.0,False
Sydney,Santiago,Passengers,Outbound,2024,6451.0,False
Sydney,Santiago,Passengers,Outbound,2025,8170.0,False
Sydney,Seoul,Freight_tonnes,Inbound,2024,908.8,False
Sydney,Seoul,Freight_tonnes,Inbound,2025,976.3,False
Sydney,Seoul,Freight_tonnes,Outbound,2024,356.8,False
Sydney,Seoul,Freight_tonnes,Outbound,2025,319.2,False
Sydney,Seoul,Passengers,Inbound,2024,28318.0,False
Sydney,Seoul,Passengers,Inbound,2025,24648.0,False
Sydney,Seoul,Passengers,Outbound,2024,28476.0,False
Sydney,Seoul,Passengers,Outbound,2025,25338.0,False
Sydney,Shanghai,Freight_tonnes,Inbound,2024,962.9,False
Sydney,Shanghai,Freight_tonnes,Inbound,2025,1023.4,False
Sydney,Shanghai,Freight_tonnes,Outbound,2024,653.4,False
Sydney,Shanghai,Freight_tonnes,Outbound,2025,742.6,False
Sydney,Shanghai,Passengers,Inbound,2024,14581.0,False
Sydney,Shanghai,Passengers,Inbound,2025,16605.0,False
Sydney,Shanghai,Passengers,Outbound,2024,15366.0,False
Sydney,Shanghai,Passengers,Outbound,2025,17520.0,False
Sydney,Shenzhen,Freight_tonnes,Inbound,2024,346.8,False
Sydney,Shenzhen,Freight_tonnes,Inbound,2025,376.0,False
Sydney,Shenzhen,Freight_tonnes,Outbound,2024,176.5,False
Sydney,Shenzhen,Freight_tonnes,Outbound,2025,100.3,False
Sydney,Shenzhen,Passengers,Inbound,2024,2654.0,False
Sydney,Shenzhen,Passengers,Inbound,2025,3532.0,False
Sydney,Shenzhen,Passengers,Outbound,2024,2759.0,False
Sydney,Shenzhen,Passengers,Outbound,2025,3503.0,False
Sydney,Singapore,Freight_tonnes,Inbound,2024,3876.8,False
Sydney,Singapore,Freight_tonnes,Inbound,2025,3947.4,False
Sydney,Singapore,Freight_tonnes,Outbound,2024,2376.6,False
Sydney,Singapore,Freight_tonnes,Outbound,2025,1940.5,False
Sydney,Singapore,Passengers,Inbound,2024,64256.0,False
Sydney,Singapore,Passengers,Inbound,2025,63176.0,False
Sydney,Singapore,Passengers,Outbound,2024,65485.0,False
Sydney,Singapore,Passengers,Outbound,2025,64086.0,False
Sydney,Taipei,Freight_tonnes,Inbound,2024,263.9,False
Sydney,Taipei,Freight_tonnes,Inbound,2025,190.9,False
Sydney,Taipei,Freight_tonnes,Outbound,2024,103.0,False
Sydney,Taipei,Freight_tonnes,Outbound,2025,98.4,False
Sydney,Taipei,Passengers,Inbound,2024,3973.0,False
Sydney,Taipei,Passengers,Inbound,2025,4444.0,False
Sydney,Taipei,Passengers,Outbound,2024,4790.0,False
Sydney,Taipei,Passengers,Outbound,2025,4782.0,False
Sydney,Taiyuan,Freight_tonnes,Inbound,2024,0.0,False
Sydney,Taiyuan,Freight_tonnes,Inbound,2025,0.0,False
Sydney,Taiyuan,Freight_tonnes,Outbound,2024,0.0,False
Sydney,Taiyuan,Freight_tonnes,Outbound,2025,0.0,False
Sydney,Taiyuan,Passengers,Inbound,2024,49.0,False
Sydney,Taiyuan,Passengers,Inbound,2025,0.0,False
Sydney,Taiyuan,Passengers,Outbound,2024,17.0,False
Sydney,Taiyuan,Passengers,Outbound,2025,0.0,False
Sydney,Tianjin,Freight_tonnes,Inbound,2024,0.0,False
Sydney,Tianjin,Freight_tonnes,Inbound,2025,0.0,False
Sydney,Tianjin,Freight_tonnes,Outbound,2024,14.0,False
Sydney,Tianjin,Freight_tonnes,Outbound,2025,0.0,False
Sydney,Tianjin,Passengers,Inbound,2024,192.0,False
Sydney,Tianjin,Passengers,Inbound,2025,125.0,False
Sydney,Tianjin,Passengers,Outbound,2024,168.0,False
Sydney,Tianjin,Passengers,Outbound,2025,203.0,False
Sydney,Tokyo,Freight_tonnes,Inbound,2024,1255.1,False
Sydney,Tokyo,Freight_tonnes,Inbound,2025,1277.3,False
Sydney,Tokyo,Freight_tonnes,Outbound,2024,354.5,False
Sydney,Tokyo,Freight_tonnes,Outbound,2025,426.2,False
Sydney,Tokyo,Passengers,Inbound,2024,28132.0,False
Sydney,Tokyo,Passengers,Inbound,2025,30730.0,False
Sydney,Tokyo,Passengers,Outbound,2024,30189.0,False
Sydney,Tokyo,Passengers,Outbound,2025,30808.0,False
Sydney,Tongatapu,Freight_tonnes,Inbound,2024,0.0,False
Sydney,Tongatapu,Freight_tonnes,Inbound,2025,0.0,False
Sydney,Tongatapu,Freight_tonnes,Outbound,2024,0.2,False
Sydney,Tongatapu,Freight_tonnes,Outbound,2025,0.4,False
Sydney,Tongatapu,Passengers,Inbound,2024,483.0,False
Sydney,Tongatapu,Passengers,Inbound,2025,721.0,False
Sydney,Tongatapu,Passengers,Outbound,2024,558.0,False
Sydney,Tongatapu,Passengers,Outbound,2025,985.0,False
Sydney,Toronto,Freight_tonnes,Inbound,2024,76.6,False
Sydney,Toronto,Freight_tonnes,Inbound,2025,13.3,False
Sydney,Toronto,Freight_tonnes,Outbound,2024,172.0,False
Sydney,Toronto,Freight_tonnes,Outbound,2025,0.0,False
Sydney,Toronto,Passengers,Inbound,2024,1368.0,False
Sydney,Toronto,Passengers,Inbound,2025,1123.0,False
Sydney,Toronto,Passengers,Outbound,2024,1207.0,False
Sydney,Toronto,Passengers,Outbound,2025,1347.0,False
Sydney,Vancouver,Freight_tonnes,Inbound,2024,151.9,False
Sydney,Vancouver,Freight_tonnes,Inbound,2025,212.2,False
Sydney,Vancouver,Freight_tonnes,Outbound,2024,168.3,False
Sydney,Vancouver,Freight_tonnes,Outbound,2025,300.7,False
Sydney,Vancouver,Passengers,Inbound,2024,8472.0,False
Sydney,Vancouver,Passengers,Inbound,2025,8930.0,False
Sydney,Vancouver,Passengers,Outbound,2024,9539.0,False
Sydney,Vancouver,Passengers,Outbound,2025,9715.0,False
Sydney,Wellington,Freight_tonnes,Inbound,2024,16.0,False
Sydney,Wellington,Freight_tonnes,Inbound,2025,5.4,False
Sydney,Wellington,Freight_tonnes,Outbound,2024,10.2,False
Sydney,Wellington,Freight_tonnes,Outbound,2025,6.1,False
Sydney,Wellington,Passengers,Inbound,2024,10576.0,False
Sydney,Wellington,Passengers,Inbound,2025,10005.0,False
Sydney,Wellington,Passengers,Outbound,2024,8818.0,False
Sydney,Wellington,Passengers,Outbound,2025,8609.0,False
Sydney,Wuhan,Freight_tonnes,Inbound,2024,98.0,False
Sydney,Wuhan,Freight_tonnes,Inbound,2025,69.6,False
Sydney,Wuhan,Freight_tonnes,Outbound,2024,1.8,False
Sydney,Wuhan,Freight_tonnes,Outbound,2025,3.1,False
Sydney,Wuhan,Passengers,Inbound,2024,1548.0,False
Sydney,Wuhan,Passengers,Inbound,2025,1682.0,False
Sydney,Wuhan,Passengers,Outbound,2024,1343.0,False
Sydney,Wuhan,Passengers,Outbound,2025,1265.0,False
Sydney,Xi'an,Freight_tonnes,Inbound,2024,29.0,False
Sydney,Xi'an,Freight_tonnes,Inbound,2025,29.9,False
Sydney,Xi'an,Freight_tonnes,Outbound,2024,6.4,False
Sydney,Xi'an,Freight_tonnes,Outbound,2025,156.1,False
Sydney,Xi'an,Passengers,Inbound,2024,424.0,False
Sydney,Xi'an,Passengers,Inbound,2025,939.0,False
Sydney,Xi'an,Passengers,Outbound,2024,391.0,False
Sydney,Xi'an,Passengers,Outbound,2025,688.0,False
Sydney,Xiamen,Freight_tonnes,Inbound,2024,362.0,False
Sydney,Xiamen,Freight_tonnes,Inbound,2025,373.5,False
Sydney,Xiamen,Freight_tonnes,Outbound,2024,142.1,False
Sydney,Xiamen,Freight_tonnes,Outbound,2025,229.8,False
Sydney,Xiamen,Passengers,Inbound,2024,6292.0,False
Sydney,Xiamen,Passengers,Inbound,2025,6192.0,False
Sydney,Xiamen,Passengers,Outbound,2024,6408.0,False
Sydney,Xiamen,Passengers,Outbound,2025,6308.0,False
Sydney,Zhengzhou,Freight_tonnes,Inbound,2024,61.9,False
Sydney,Zhengzhou,Freight_tonnes,Inbound,2025,38.7,False
Sydney,Zhengzhou,Freight_tonnes,Outbound,2024,14.3,False
Sydney,Zhengzhou,Freight_tonnes,Outbound,2025,3.6,False
Sydney,Zhengzhou,Passengers,Inbound,2024,1184.0,False
Sydney,Zhengzhou,Passengers,Inbound,2025,956.0,False
Sydney,Zhengzhou,Passengers,Outbound,2024,986.0,False
Sydney,Zhengzhou,Passengers,Outbound,2025,942.0,False
Toowoomba Wellcamp,Hong Kong,Freight_tonnes,Inbound,2024,52.2,False
Toowoomba Wellcamp,Hong Kong,Freight_tonnes,Inbound,2025,19.9,False
Toowoomba Wellcamp,Hong Kong,Freight_tonnes,Outbound,2024,91.1,False
Toowoomba Wellcamp,Hong Kong,Freight_tonnes,Outbound,2025,65.5,False
Toowoomba Wellcamp,Hong Kong,Passengers,Inbound,2024,0.0,False
Toowoomba Wellcamp,Hong Kong,Passengers,Inbound,2025,0.0,False
Toowoomba Wellcamp,Hong Kong,Passengers,Outbound,2024,0.0,False
Toowoomba Wellcamp,Hong Kong,Passengers,Outbound,2025,0.0,False
